DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;HOG;P3154;P1672;P1673S1;P1673S2;P1673S3;P1673S4;P1673S5;P1673S6;P1673S7;P1673S8;P1673S9;P1673S10;P1673S11;P1673S12;P1673S13;P1673S14;P1673S15;P1673S16;P1673S17;P1673S18;P1673S19;P1673S20;P1673S21;P1673S22;P1673S23;P1673S24;P1673S25;P1673S26;P1673S27;P1673S28;P1673S29;P1673S30;P1673S31;P1673S32;P1673S33;P1673S34;P1673S35;P1674;P1675;P1676;P1676S2;P1676S3;P1677;P1678;P1679;P1680;P1681;P1682;P1683;P1684;P1685;P1686;P1687;P1688;P1689;P1690
508985;237;2;1;2;68,6431268694483;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
508990;237;1;1;1;85,3447459086787;1;1006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;5;1
508999;237;1;1;1;66,3804640950521;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509000;237;1;1;1;75,9050175480264;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
509000;237;2;1;2;75,9050175480264;1;1403;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
509000;237;1;2;1;75,9050175480264;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;2;9; ; 
509000;237;1;3;1;75,9050175480264;1;0102;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
509000;237;2;3;2;75,9050175480264;1;0103;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ;2; ;1; ; ; 
509001;237;1;2;1;95,9944019934895;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509004;237;1;2;1;98,4388827681744;1;0506;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;1; 
509005;237;1;2;1;57,8601920722923;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509006;237;1;1;1;86,2880305402265;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ;2; ; ; ; ; ; ; ;2; ;1; ;5;1
509007;237;1;1;1;96,7954567893383;1;1003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;5;1
509013;237;1;3;1;78,2852763722528;1;1006;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;1;6;5; ; ; ; ; ; ; ;1;2; ;1; ;5;1
509019;237;1;2;1;100,242623858042;1;0102;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;5;1
509019;237;2;2;2;100,242623858042;1;0103;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;5;1
509028;237;1;1;1;70,4468679593156;1;0103;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509029;237;1;1;1;84,4531314616857;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509030;237;1;1;1;119,539712168876;1;0105;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;2;2; ;2;1;1; 
509030;237;2;1;2;119,539712168876;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
509030;237;1;2;1;119,539712168876;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;4; ; ; ;6; ; ; ; ; ; ;2; ;1; ;5;1
509034;237;1;1;1;71,9997342870076;1;0606;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509034;237;2;1;2;71,9997342870076;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509040;237;1;1;1;81,0965240441265;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;4
509051;237;1;1;1;247,586077000965;1;0302;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
509053;237;1;1;1;353,514090801807;1;1003;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;2; ;1; ; ; 
509053;237;1;3;1;353,514090801807;1;1006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;2;2; ;2;1;5;1
509059;237;1;3;1;104,450452065791;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;2;1;5;1
509061;237;1;1;1;98,4388827681744;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
509064;237;1;1;1;85,9854855934963;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509067;237;1;1;1;106,894932840476;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
509075;237;1;1;1;126,173013145643;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509076;237;1;4;1;106,174188351324;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;4; ; ; ;6; ; ; ; ; ; ;2; ;1; ;5;1
509080;237;1;1;1;353,514090801807;1;0202;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2; ; ; ; ;2; ;1; ;5;1
509081;237;1;1;1;342,856806054259;1;0301;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;2; ;1; ; ; 
509082;237;1;2;1;81,0965240441265;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509087;237;1;1;1;322,704710922544;1;0606;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ;2; ;1; ;5;3
509092;237;1;1;1;75,356432650549;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
509092;237;2;1;2;75,356432650549;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;1; 
509093;237;1;2;1;95,3536623086719;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509095;237;1;1;1;81,0965240441265;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509098;237;1;2;1;54,3548306162294;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;2;9; ; 
509099;237;1;1;1;81,0965240441265;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;1; 
509100;237;1;1;1;120,371834007416;1;0103;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;1;5; ; ; ; ; ; ; ;1;2; ;1; ;5;2
509104;237;1;1;1;56,1897296947702;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;1; ; ; 
509105;237;1;3;1;117,795463687462;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;2;9; ; 
509112;237;1;1;1;86,8976122363706;1;0602;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;2;3;4; ; ; ; ; ; ; ;1;2; ;1; ;5;1
509114;237;1;1;1;109,641958561891;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509117;237;1;1;1;72,5762520213666;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509126;237;1;1;1;78,7441980567817;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;3; ; ;5; ; ; ; ; ; ; ;2; ;1; ;5;1
509127;237;1;1;1;102,687104632727;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509130;237;1;1;1;88,0228058141893;1;1006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ;2; ;2;2;5;1
509134;237;1;1;1;105,800091759117;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509141;237;1;1;1;80,1200845048115;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;1; ; ; 
509142;237;1;1;1;83,5410048188114;1;0103;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ;2; ;1; ;1; 
509142;237;1;2;1;83,5410048188114;1;0103;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;1; ; ; 
509144;237;1;1;1;76,9092989782409;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509145;237;1;2;1;67,6998422379005;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;5; ; ; ; ; ; ; ; ; ; ;2; ;2;1;5;2
509147;237;1;1;1;95,9944019934895;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509151;237;1;1;1;98,7414277149047;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509152;237;1;1;1;81,0965240441265;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1;6;10; ; ; ; ; ; ; ;1;2; ;1; ;5;1
509153;237;1;3;1;100,949526947457;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509158;237;1;2;1;63,0516985683923;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509160;237;1;1;1;83,5410048188114;1;1304;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509163;237;1;1;1;98,7414277149047;1;0205;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509163;237;2;1;2;98,7414277149047;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
509164;237;1;1;1;151,361749299866;1;0603;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ;1; ; ; ; ; ; ; ;2; ;2;3;5;2
509165;237;1;1;1;110,991598255217;1;0608;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;5;1
509176;237;1;1;1;76,7634770872522;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;4
509180;237;1;1;1;63,0516985683923;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509187;237;1;1;1;93,5499212188046;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;1; ; ; 
509190;237;1;1;1;72,5762520213666;1;0506;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;8;1;6;0; ; ; ; ; ; ; ;1;2; ;2;4;5;1
509190;237;2;1;2;72,5762520213666;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509191;237;1;1;1;86,8976122363706;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;4; 
509192;237;1;1;1;66,8082277909075;1;0301;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;5;1
509194;237;1;1;1;108,63918132189;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509196;237;1;1;1;95,9944019934895;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509200;237;1;1;1;98,4388827681744;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509201;237;1;1;1;83,5410048188114;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509207;237;1;1;1;96,906619582346;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
509210;237;1;1;1;68,6431268694483;1;0502;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2; ; ; ; ;2; ;1; ;5;1
509210;237;1;2;1;68,6431268694483;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509212;237;1;2;1;81,0965240441265;1;0606;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ;2; ;1; ;5;1
509213;237;1;1;1;81,6730417784855;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;4; 
509218;237;1;1;1;84,1175225531704;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
509221;237;1;1;1;62,4751808340333;1;0606;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;3; ; ;1; ; ; ; ; ; ; ;2; ;1; ;5;1
509222;237;1;1;1;78,8133490738489;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;4; 
509225;237;1;2;1;102,726930336638;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
509237;237;1;1;1;270,675976898325;1;0603;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;5;1
509237;237;2;1;2;270,675976898325;1;0702;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;1; ; ; 
509241;237;1;1;1;248,773699446682;1;1003;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1;1;10; ; ; ; ; ; ; ;1;2; ;1; ;5;1
509243;237;1;1;1;349,267549824862;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;2;9; ; 
509243;237;1;2;1;349,267549824862;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;5; ; ; ; ; ; ; ; ; ; ;2; ;2;3;5;7
509249;237;1;2;1;226,871421995039;1;1401;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ;2; ;2;1;5;3
509250;237;1;1;1;257,182453860357;1;0302;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;5;1
509250;237;2;1;2;257,182453860357;1;0504;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;2;1; ; 
509252;237;1;1;1;229,079119917826;1;0201;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
509252;237;2;1;2;229,079119917826;1;1003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;1; ;5;1
509258;237;1;1;1;220,381704809789;1;1003;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;7; ; ; ; ; ; ; ;1;2; ;1; ;5;1
509258;237;1;2;1;220,381704809789;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
509258;237;1;3;1;220,381704809789;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;5;1
509258;237;1;4;1;220,381704809789;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
